'sample #','MLII',Type,heart_beat
373,841,N,2.0
374,842,N,2.0
375,840,N,2.0
376,837,N,2.0
377,839,N,2.0
378,838,N,2.0
379,840,N,2.0
380,847,N,2.0
381,848,N,2.0
382,843,N,2.0
383,844,N,2.0
384,843,N,2.0
385,846,N,2.0
386,850,N,2.0
387,850,N,2.0
388,845,N,2.0
389,841,N,2.0
390,841,N,2.0
391,845,N,2.0
392,849,N,2.0
393,851,N,2.0
394,854,N,2.0
395,854,N,2.0
396,847,N,2.0
397,854,N,2.0
398,857,N,2.0
399,858,N,2.0
400,856,N,2.0
401,852,N,2.0
402,849,N,2.0
403,854,N,2.0
404,856,N,2.0
405,860,N,2.0
406,862,N,2.0
407,859,N,2.0
408,859,N,2.0
409,862,N,2.0
410,861,N,2.0
411,866,N,2.0
412,860,N,2.0
413,857,N,2.0
414,857,N,2.0
415,862,N,2.0
416,866,N,2.0
417,870,N,2.0
418,869,N,2.0
419,869,N,2.0
420,867,N,2.0
421,864,N,2.0
422,865,N,2.0
423,866,N,2.0
424,866,N,2.0
425,861,N,2.0
426,860,N,2.0
427,859,N,2.0
428,861,N,2.0
429,867,N,2.0
430,866,N,2.0
431,866,N,2.0
432,864,N,2.0
433,861,N,2.0
434,861,N,2.0
435,861,N,2.0
436,860,N,2.0
437,856,N,2.0
438,854,N,2.0
439,853,N,2.0
440,853,N,2.0
441,856,N,2.0
442,860,N,2.0
443,861,N,2.0
444,858,N,2.0
445,856,N,2.0
446,855,N,2.0
447,854,N,2.0
448,856,N,2.0
449,853,N,2.0
450,850,N,2.0
451,849,N,2.0
452,854,N,2.0
453,857,N,2.0
454,858,N,2.0
455,859,N,2.0
456,852,N,2.0
457,846,N,2.0
458,849,N,2.0
459,849,N,2.0
460,847,N,2.0
461,849,N,2.0
462,845,N,2.0
463,844,N,2.0
464,841,N,2.0
465,841,N,2.0
466,848,N,2.0
467,845,N,2.0
468,840,N,2.0
469,839,N,2.0
470,836,N,2.0
471,836,N,2.0
472,835,N,2.0
473,834,N,2.0
474,832,N,2.0
475,833,N,2.0
476,836,N,2.0
477,838,N,2.0
478,840,N,2.0
479,840,N,2.0
480,838,N,2.0
481,838,N,2.0
482,839,N,2.0
483,840,N,2.0
484,840,N,2.0
485,839,N,2.0
486,839,N,2.0
487,843,N,2.0
488,850,N,2.0
489,855,N,2.0
490,859,N,2.0
491,857,N,2.0
492,852,N,2.0
493,854,N,2.0
494,857,N,2.0
495,865,N,2.0
496,870,N,2.0
497,872,N,2.0
498,874,N,2.0
499,874,N,2.0
500,880,N,2.0
501,888,N,2.0
502,891,N,2.0
503,892,N,2.0
504,890,N,2.0
505,884,N,2.0
506,886,N,2.0
507,886,N,2.0
508,885,N,2.0
509,884,N,2.0
510,877,N,2.0
511,875,N,2.0
512,877,N,2.0
513,880,N,2.0
514,880,N,2.0
515,882,N,2.0
516,881,N,2.0
517,876,N,2.0
518,874,N,2.0
519,871,N,2.0
520,864,N,2.0
521,856,N,2.0
522,849,N,2.0
523,847,N,2.0
524,844,N,2.0
525,848,N,2.0
526,849,N,2.0
527,847,N,2.0
528,846,N,2.0
529,843,N,2.0
530,839,N,2.0
531,839,N,2.0
532,837,N,2.0
533,836,N,2.0
534,835,N,2.0
535,830,N,2.0
536,833,N,2.0
537,834,N,2.0
538,843,N,2.0
539,840,N,2.0
540,838,N,2.0
541,831,N,2.0
542,824,N,2.0
543,817,N,2.0
544,810,N,2.0
545,799,N,2.0
546,793,N,2.0
547,792,N,2.0
548,804,N,2.0
549,828,N,2.0
550,860,N,2.0
551,898,N,2.0
552,937,N,2.0
553,974,N,2.0
554,1012,N,2.0
555,1041,N,2.0
556,1077,N,2.0
557,1108,N,2.0
558,1133,N,2.0
559,1149,N,2.0
560,1159,N,2.0
561,1166,N,3.0
562,1167,N,3.0
563,1160,N,3.0
564,1151,N,3.0
565,1135,N,3.0
566,1114,N,3.0
567,1073,N,3.0
568,1027,N,3.0
569,969,N,3.0
570,912,N,3.0
571,872,N,3.0
572,845,N,3.0
573,835,N,3.0
574,839,N,3.0
575,853,N,3.0
576,861,N,3.0
577,861,N,3.0
578,854,N,3.0
579,839,N,3.0
580,835,N,3.0
581,831,N,3.0
582,825,N,3.0
583,821,N,3.0
584,820,N,3.0
585,818,N,3.0
586,821,N,3.0
587,827,N,3.0
588,826,N,3.0
589,826,N,3.0
590,820,N,3.0
591,817,N,3.0
592,818,N,3.0
593,818,N,3.0
594,824,N,3.0
595,825,N,3.0
596,824,N,3.0
597,823,N,3.0
598,825,N,3.0
599,830,N,3.0
600,834,N,3.0
601,832,N,3.0
602,823,N,3.0
603,821,N,3.0
604,820,N,3.0
605,821,N,3.0
606,822,N,3.0
607,825,N,3.0
608,826,N,3.0
609,826,N,3.0
610,824,N,3.0
611,828,N,3.0
612,830,N,3.0
613,835,N,3.0
614,831,N,3.0
615,827,N,3.0
616,828,N,3.0
617,828,N,3.0
618,829,N,3.0
619,829,N,3.0
620,832,N,3.0
621,832,N,3.0
622,836,N,3.0
623,837,N,3.0
624,836,N,3.0
625,838,N,3.0
626,830,N,3.0
627,831,N,3.0
628,830,N,3.0
629,833,N,3.0
630,835,N,3.0
631,837,N,3.0
632,836,N,3.0
633,838,N,3.0
634,844,N,3.0
635,848,N,3.0
636,848,N,3.0
637,844,N,3.0
638,843,N,3.0
639,837,N,3.0
640,836,N,3.0
641,837,N,3.0
642,836,N,3.0
643,839,N,3.0
644,846,N,3.0
645,848,N,3.0
646,851,N,3.0
647,852,N,3.0
648,853,N,3.0
649,850,N,3.0
650,845,N,3.0
651,846,N,3.0
652,845,N,3.0
653,846,N,3.0
654,847,N,3.0
655,848,N,3.0
656,847,N,3.0
657,845,N,3.0
658,844,N,3.0
659,850,N,3.0
660,854,N,3.0
661,854,N,3.0
662,851,N,3.0
663,846,N,3.0
664,849,N,3.0
665,846,N,3.0
666,847,N,3.0
667,844,N,3.0
668,850,N,3.0
669,847,N,3.0
670,848,N,3.0
671,845,N,3.0
672,848,N,3.0
673,848,N,3.0
674,843,N,3.0
675,838,N,3.0
676,837,N,3.0
677,839,N,3.0
678,840,N,3.0
679,844,N,3.0
680,845,N,3.0
681,844,N,3.0
682,842,N,3.0
683,842,N,3.0
684,841,N,3.0
685,842,N,3.0
686,839,N,3.0
687,834,N,3.0
688,833,N,3.0
689,831,N,3.0
690,830,N,3.0
691,832,N,3.0
692,836,N,3.0
693,837,N,3.0
694,837,N,3.0
695,835,N,3.0
696,836,N,3.0
697,835,N,3.0
698,834,N,3.0
699,830,N,3.0
700,825,N,3.0
701,824,N,3.0
702,822,N,3.0
703,822,N,3.0
704,822,N,3.0
705,819,N,3.0
706,824,N,3.0
707,824,N,3.0
708,825,N,3.0
709,828,N,3.0
710,826,N,3.0
711,824,N,3.0
712,820,N,3.0
713,821,N,3.0
714,819,N,3.0
715,823,N,3.0
716,827,N,3.0
717,827,N,3.0
718,827,N,3.0
719,830,N,3.0
720,829,N,3.0
721,834,N,3.0
722,833,N,3.0
723,834,N,3.0
724,833,N,3.0
725,833,N,3.0
726,834,N,3.0
727,838,N,3.0
728,843,N,3.0
729,845,N,3.0
730,849,N,3.0
731,852,N,3.0
732,855,N,3.0
733,862,N,3.0
734,862,N,3.0
735,864,N,3.0
736,863,N,3.0
737,865,N,3.0
738,866,N,3.0
739,873,N,3.0
740,874,N,3.0
741,876,N,3.0
742,875,N,3.0
743,870,N,3.0
744,871,N,3.0
745,870,N,3.0
746,871,N,3.0
747,872,N,3.0
748,866,N,3.0
749,862,N,3.0
750,860,N,3.0
751,863,N,3.0
752,865,N,3.0
753,867,N,3.0
754,867,N,3.0
755,865,N,3.0
756,857,N,3.0
757,852,N,3.0
758,848,N,3.0
759,844,N,3.0
760,842,N,3.0
761,841,N,3.0
762,836,N,3.0
763,829,N,3.0
764,833,N,3.0
765,833,N,3.0
766,836,N,3.0
767,839,N,3.0
768,833,N,3.0
769,829,N,3.0
770,828,N,3.0
771,822,N,3.0
772,823,N,3.0
773,824,N,3.0
774,823,N,3.0
775,826,N,3.0
776,826,N,3.0
777,826,N,3.0
778,822,N,3.0
779,815,N,3.0
780,804,N,3.0
781,789,N,3.0
782,784,N,3.0
783,784,N,3.0
784,790,N,3.0
785,802,N,3.0
786,822,N,3.0
787,851,N,3.0
788,888,N,3.0
789,931,N,3.0
790,971,N,3.0
791,1006,N,3.0
792,1037,N,3.0
793,1066,N,3.0
794,1094,N,3.0
795,1124,N,3.0
796,1145,N,3.0
797,1157,N,3.0
798,1164,N,4.0
799,1163,N,4.0
800,1156,N,4.0
801,1150,N,4.0
802,1131,N,4.0
803,1105,N,4.0
804,1054,N,4.0
805,992,N,4.0
806,930,N,4.0
807,886,N,4.0
808,856,N,4.0
809,845,N,4.0
810,839,N,4.0
811,844,N,4.0
812,852,N,4.0
813,863,N,4.0
814,864,N,4.0
815,862,N,4.0
816,849,N,4.0
817,834,N,4.0
818,824,N,4.0
819,820,N,4.0
820,815,N,4.0
821,814,N,4.0
822,811,N,4.0
823,811,N,4.0
824,812,N,4.0
825,814,N,4.0
826,821,N,4.0
827,822,N,4.0
828,821,N,4.0
829,813,N,4.0
830,815,N,4.0
831,817,N,4.0
832,817,N,4.0
833,819,N,4.0
834,818,N,4.0
835,818,N,4.0
836,818,N,4.0
837,820,N,4.0
838,820,N,4.0
839,824,N,4.0
840,819,N,4.0
841,819,N,4.0
842,815,N,4.0
843,814,N,4.0
844,815,N,4.0
845,816,N,4.0
846,818,N,4.0
847,818,N,4.0
848,821,N,4.0
849,822,N,4.0
850,824,N,4.0
851,822,N,4.0
852,817,N,4.0
853,816,N,4.0
854,819,N,4.0
855,824,N,4.0
856,825,N,4.0
857,821,N,4.0
858,819,N,4.0
859,820,N,4.0
860,823,N,4.0
861,827,N,4.0
862,830,N,4.0
863,829,N,4.0
864,821,N,4.0
865,820,N,4.0
866,821,N,4.0
867,822,N,4.0
868,827,N,4.0
869,832,N,4.0
870,831,N,4.0
871,832,N,4.0
872,830,N,4.0
873,834,N,4.0
874,834,N,4.0
875,836,N,4.0
876,831,N,4.0
877,831,N,4.0
878,837,N,4.0
879,842,N,4.0
880,839,N,4.0
881,835,N,4.0
882,834,N,4.0
883,834,N,4.0
884,834,N,4.0
885,844,N,4.0
886,844,N,4.0
887,846,N,4.0
888,846,N,4.0
889,841,N,4.0
890,846,N,4.0
891,846,N,4.0
892,845,N,4.0
893,847,N,4.0
894,842,N,4.0
895,840,N,4.0
896,843,N,4.0
897,843,N,4.0
898,847,N,4.0
899,850,N,4.0
900,844,N,4.0
901,839,N,4.0
902,841,N,4.0
903,839,N,4.0
904,837,N,4.0
905,834,N,4.0
906,831,N,4.0
907,832,N,4.0
908,834,N,4.0
909,839,N,4.0
910,846,N,4.0
911,849,N,4.0
912,845,N,4.0
913,843,N,4.0
914,840,N,4.0
915,841,N,4.0
916,837,N,4.0
917,834,N,4.0
918,834,N,4.0
919,834,N,4.0
920,837,N,4.0
921,839,N,4.0
922,834,N,4.0
923,835,N,4.0
924,839,N,4.0
925,839,N,4.0
926,839,N,4.0
927,837,N,4.0
928,832,N,4.0
929,830,N,4.0
930,829,N,4.0
931,826,N,4.0
932,830,N,4.0
933,826,N,4.0
934,826,N,4.0
935,823,N,4.0
936,826,N,4.0
937,830,N,4.0
938,829,N,4.0
939,827,N,4.0
940,821,N,4.0
941,822,N,4.0
942,821,N,4.0
943,824,N,4.0
944,824,N,4.0
945,827,N,4.0
946,825,N,4.0
947,834,N,4.0
948,837,N,4.0
949,839,N,4.0
950,839,N,4.0
951,836,N,4.0
952,835,N,4.0
953,836,N,4.0
954,839,N,4.0
955,852,N,4.0
956,858,N,4.0
957,859,N,4.0
958,857,N,4.0
959,866,N,4.0
960,871,N,4.0
961,873,N,4.0
962,874,N,4.0
963,872,N,4.0
964,867,N,4.0
965,870,N,4.0
966,870,N,4.0
967,873,N,4.0
968,875,N,4.0
969,875,N,4.0
970,869,N,4.0
971,869,N,4.0
972,868,N,4.0
973,869,N,4.0
974,867,N,4.0
975,862,N,4.0
976,858,N,4.0
977,856,N,4.0
978,856,N,4.0
979,856,N,4.0
980,854,N,4.0
981,851,N,4.0
982,844,N,4.0
983,842,N,4.0
984,840,N,4.0
985,839,N,4.0
986,838,N,4.0
987,832,N,4.0
988,826,N,4.0
989,823,N,4.0
990,821,N,4.0
991,822,N,4.0
992,823,N,4.0
993,827,N,4.0
994,828,N,4.0
995,832,N,4.0
996,834,N,4.0
997,832,N,4.0
998,828,N,4.0
999,812,N,4.0
1000,802,N,4.0
1001,794,N,4.0
1002,786,N,4.0
1003,779,N,4.0
1004,788,N,4.0
1005,804,N,4.0
1006,831,N,4.0
1007,861,N,4.0
1008,899,N,4.0
1009,937,N,4.0
1010,974,N,4.0
1011,1009,N,4.0
1012,1044,N,4.0
1013,1076,N,4.0
1014,1108,N,4.0
1015,1133,N,4.0
1016,1149,N,4.0
1017,1160,N,5.0
1018,1163,N,5.0
1019,1163,N,5.0
1020,1151,N,5.0
1021,1132,N,5.0
1022,1102,N,5.0
1023,1062,N,5.0
1024,1011,N,5.0
1025,950,N,5.0
1026,896,N,5.0
1027,856,N,5.0
1028,832,N,5.0
1029,828,N,5.0
1030,836,N,5.0
1031,849,N,5.0
1032,859,N,5.0
1033,861,N,5.0
1034,855,N,5.0
1035,847,N,5.0
1036,837,N,5.0
1037,828,N,5.0
1038,820,N,5.0
1039,816,N,5.0
1040,812,N,5.0
1041,811,N,5.0
1042,820,N,5.0
1043,822,N,5.0
1044,820,N,5.0
1045,817,N,5.0
1046,812,N,5.0
1047,811,N,5.0
1048,812,N,5.0
1049,817,N,5.0
1050,820,N,5.0
1051,821,N,5.0
1052,822,N,5.0
1053,825,N,5.0
1054,826,N,5.0
1055,825,N,5.0
1056,823,N,5.0
1057,817,N,5.0
1058,818,N,5.0
1059,817,N,5.0
1060,817,N,5.0
1061,818,N,5.0
1062,816,N,5.0
1063,816,N,5.0
1064,821,N,5.0
1065,822,N,5.0
1066,825,N,5.0
1067,827,N,5.0
1068,824,N,5.0
1069,819,N,5.0
1070,818,N,5.0
1071,819,N,5.0
1072,819,N,5.0
1073,819,N,5.0
1074,819,N,5.0
1075,819,N,5.0
1076,823,N,5.0
1077,830,N,5.0
1078,832,N,5.0
1079,832,N,5.0
1080,827,N,5.0
1081,824,N,5.0
1082,819,N,5.0
1083,824,N,5.0
1084,826,N,5.0
1085,827,N,5.0
1086,828,N,5.0
1087,829,N,5.0
1088,833,N,5.0
1089,838,N,5.0
1090,841,N,5.0
1091,838,N,5.0
1092,835,N,5.0
1093,834,N,5.0
1094,833,N,5.0
1095,835,N,5.0
1096,835,N,5.0
1097,835,N,5.0
1098,830,N,5.0
1099,832,N,5.0
1100,837,N,5.0
1101,840,N,5.0
1102,843,N,5.0
1103,843,N,5.0
1104,841,N,5.0
1105,840,N,5.0
1106,841,N,5.0
1107,843,N,5.0
1108,838,N,5.0
1109,838,N,5.0
1110,835,N,5.0
1111,838,N,5.0
1112,843,N,5.0
1113,848,N,5.0
1114,851,N,5.0
1115,846,N,5.0
1116,842,N,5.0
1117,838,N,5.0
1118,841,N,5.0
1119,839,N,5.0
1120,841,N,5.0
1121,836,N,5.0
1122,836,N,5.0
1123,836,N,5.0
1124,836,N,5.0
1125,843,N,5.0
1126,845,N,5.0
1127,842,N,5.0
1128,842,N,5.0
1129,835,N,5.0
1130,833,N,5.0
1131,835,N,5.0
1132,836,N,5.0
1133,830,N,5.0
1134,833,N,5.0
1135,835,N,5.0
1136,838,N,5.0
1137,839,N,5.0
1138,840,N,5.0
1139,836,N,5.0
1140,838,N,5.0
1141,834,N,5.0
1142,834,N,5.0
1143,832,N,5.0
1144,832,N,5.0
1145,829,N,5.0
1146,827,N,5.0
1147,826,N,5.0
1148,829,N,5.0
1149,832,N,5.0
1150,832,N,5.0
1151,831,N,5.0
1152,824,N,5.0
1153,820,N,5.0
1154,823,N,5.0
1155,822,N,5.0
1156,821,N,5.0
1157,818,N,5.0
1158,815,N,5.0
1159,818,N,5.0
1160,821,N,5.0
1161,824,N,5.0
1162,826,N,5.0
1163,825,N,5.0
1164,824,N,5.0
1165,821,N,5.0
1166,820,N,5.0
1167,822,N,5.0
1168,824,N,5.0
1169,822,N,5.0
1170,820,N,5.0
1171,821,N,5.0
1172,821,N,5.0
1173,827,N,5.0
1174,829,N,5.0
1175,830,N,5.0
1176,827,N,5.0
1177,830,N,5.0
1178,828,N,5.0
1179,831,N,5.0
1180,833,N,5.0
1181,831,N,5.0
1182,831,N,5.0
1183,833,N,5.0
1184,837,N,5.0
1185,841,N,5.0
1186,840,N,5.0
1187,841,N,5.0
1188,841,N,5.0
1189,845,N,5.0
1190,850,N,5.0
1191,855,N,5.0
1192,857,N,5.0
1193,860,N,5.0
1194,860,N,5.0
1195,862,N,5.0
1196,870,N,5.0
1197,874,N,5.0
1198,873,N,5.0
1199,872,N,5.0
1200,872,N,5.0
1201,868,N,5.0
1202,868,N,5.0
1203,866,N,5.0
1204,858,N,5.0
1205,856,N,5.0
1206,855,N,5.0
1207,853,N,5.0
1208,861,N,5.0
1209,861,N,5.0
1210,859,N,5.0
1211,857,N,5.0
1212,853,N,5.0
1213,848,N,5.0
1214,844,N,5.0
1215,838,N,5.0
1216,830,N,5.0
1217,830,N,5.0
1218,829,N,5.0
1219,831,N,5.0
1220,830,N,5.0
1221,828,N,5.0
1222,826,N,5.0
1223,824,N,5.0
1224,822,N,5.0
1225,823,N,5.0
1226,823,N,5.0
1227,820,N,5.0
1228,818,N,5.0
1229,818,N,5.0
1230,823,N,5.0
1231,821,N,5.0
1232,824,N,5.0
1233,822,N,5.0
1234,814,N,5.0
1235,802,N,5.0
1236,791,N,5.0
1237,785,N,5.0
1238,781,N,5.0
1239,784,N,5.0
1240,792,N,5.0
1241,812,N,5.0
1242,845,N,5.0
1243,886,N,5.0
1244,931,N,5.0
1245,966,N,5.0
1246,1001,N,5.0
1247,1034,N,5.0
1248,1069,N,5.0
1249,1097,N,5.0
1250,1123,N,5.0
1251,1140,N,5.0
1252,1145,N,5.0
1253,1150,N,6.0
1254,1147,N,6.0
1255,1145,N,6.0
1256,1139,N,6.0
1257,1128,N,6.0
1258,1107,N,6.0
1259,1071,N,6.0
1260,1013,N,6.0
1261,950,N,6.0
1262,893,N,6.0
1263,851,N,6.0
1264,827,N,6.0
1265,817,N,6.0
1266,819,N,6.0
1267,838,N,6.0
1268,848,N,6.0
1269,852,N,6.0
1270,847,N,6.0
1271,843,N,6.0
1272,832,N,6.0
1273,824,N,6.0
1274,816,N,6.0
1275,811,N,6.0
1276,804,N,6.0
1277,802,N,6.0
1278,805,N,6.0
1279,805,N,6.0
1280,811,N,6.0
1281,815,N,6.0
1282,813,N,6.0
1283,812,N,6.0
1284,809,N,6.0
1285,810,N,6.0
1286,813,N,6.0
1287,812,N,6.0
1288,809,N,6.0
1289,806,N,6.0
1290,808,N,6.0
1291,811,N,6.0
1292,815,N,6.0
1293,815,N,6.0
1294,816,N,6.0
1295,815,N,6.0
1296,813,N,6.0
1297,816,N,6.0
1298,817,N,6.0
1299,813,N,6.0
1300,808,N,6.0
1301,807,N,6.0
1302,808,N,6.0
1303,814,N,6.0
1304,816,N,6.0
1305,815,N,6.0
1306,816,N,6.0
1307,815,N,6.0
1308,816,N,6.0
1309,819,N,6.0
1310,820,N,6.0
1311,820,N,6.0
1312,819,N,6.0
1313,819,N,6.0
1314,820,N,6.0
1315,820,N,6.0
1316,828,N,6.0
1317,828,N,6.0
1318,828,N,6.0
1319,826,N,6.0
1320,824,N,6.0
1321,826,N,6.0
1322,828,N,6.0
1323,825,N,6.0
1324,825,N,6.0
1325,822,N,6.0
1326,824,N,6.0
1327,826,N,6.0
1328,830,N,6.0
1329,831,N,6.0
1330,834,N,6.0
1331,833,N,6.0
1332,831,N,6.0
1333,832,N,6.0
1334,838,N,6.0
1335,835,N,6.0
1336,834,N,6.0
1337,830,N,6.0
1338,832,N,6.0
1339,836,N,6.0
1340,842,N,6.0
1341,842,N,6.0
1342,842,N,6.0
1343,840,N,6.0
1344,840,N,6.0
1345,843,N,6.0
1346,842,N,6.0
1347,840,N,6.0
1348,837,N,6.0
1349,831,N,6.0
1350,833,N,6.0
1351,837,N,6.0
1352,838,N,6.0
1353,839,N,6.0
1354,837,N,6.0
1355,837,N,6.0
1356,837,N,6.0
1357,837,N,6.0
1358,832,N,6.0
1359,827,N,6.0
1360,828,N,6.0
1361,830,N,6.0
1362,829,N,6.0
1363,836,N,6.0
1364,835,N,6.0
1365,836,N,6.0
1366,835,N,6.0
1367,835,N,6.0
1368,834,N,6.0
1369,833,N,6.0
1370,833,N,6.0
1371,831,N,6.0
1372,825,N,6.0
1373,822,N,6.0
1374,825,N,6.0
1375,831,N,6.0
1376,833,N,6.0
1377,834,N,6.0
1378,830,N,6.0
1379,828,N,6.0
1380,826,N,6.0
1381,830,N,6.0
1382,826,N,6.0
1383,821,N,6.0
1384,820,N,6.0
1385,816,N,6.0
1386,818,N,6.0
1387,819,N,6.0
1388,821,N,6.0
1389,821,N,6.0
1390,819,N,6.0
1391,820,N,6.0
1392,820,N,6.0
1393,819,N,6.0
1394,818,N,6.0
1395,815,N,6.0
1396,808,N,6.0
1397,807,N,6.0
1398,807,N,6.0
1399,811,N,6.0
1400,814,N,6.0
1401,817,N,6.0
1402,818,N,6.0
1403,817,N,6.0
1404,819,N,6.0
1405,821,N,6.0
1406,819,N,6.0
1407,815,N,6.0
1408,813,N,6.0
1409,811,N,6.0
1410,815,N,6.0
1411,816,N,6.0
1412,822,N,6.0
1413,820,N,6.0
1414,825,N,6.0
1415,828,N,6.0
1416,831,N,6.0
1417,834,N,6.0
1418,831,N,6.0
1419,833,N,6.0
1420,830,N,6.0
1421,833,N,6.0
1422,839,N,6.0
1423,848,N,6.0
1424,849,N,6.0
1425,853,N,6.0
1426,856,N,6.0
1427,864,N,6.0
1428,867,N,6.0
1429,871,N,6.0
1430,869,N,6.0
1431,864,N,6.0
1432,863,N,6.0
1433,866,N,6.0
1434,865,N,6.0
1435,866,N,6.0
1436,863,N,6.0
1437,863,N,6.0
1438,861,N,6.0
1439,863,N,6.0
1440,863,N,6.0
1441,860,N,6.0
1442,857,N,6.0
1443,850,N,6.0
1444,848,N,6.0
1445,848,N,6.0
1446,847,N,6.0
1447,845,N,6.0
1448,838,N,6.0
1449,834,N,6.0
1450,829,N,6.0
1451,832,N,6.0
1452,833,N,6.0
1453,830,N,6.0
1454,825,N,6.0
1455,822,N,6.0
1456,820,N,6.0
1457,817,N,6.0
1458,818,N,6.0
1459,821,N,6.0
1460,821,N,6.0
1461,820,N,6.0
1462,817,N,6.0
1463,819,N,6.0
1464,819,N,6.0
1465,824,N,6.0
1466,822,N,6.0
1467,817,N,6.0
1468,810,N,6.0
1469,807,N,6.0
1470,806,N,6.0
1471,799,N,6.0
1472,793,N,6.0
1473,783,N,6.0
1474,782,N,6.0
1475,788,N,6.0
1476,810,N,6.0
1477,840,N,6.0
1478,875,N,6.0
1479,914,N,6.0
1480,953,N,6.0
1481,990,N,6.0
1482,1029,N,6.0
1483,1066,N,6.0
1484,1100,N,6.0
1485,1126,N,6.0
1486,1144,N,6.0
1487,1154,N,6.0
1488,1161,N,7.0
1489,1158,N,7.0
1490,1149,N,7.0
1491,1134,N,7.0
1492,1117,N,7.0
1493,1095,N,7.0
1494,1058,N,7.0
1495,1000,N,7.0
1496,940,N,7.0
1497,881,N,7.0
1498,843,N,7.0
1499,824,N,7.0
1500,823,N,7.0
1501,832,N,7.0
1502,841,N,7.0
1503,846,N,7.0
1504,842,N,7.0
1505,837,N,7.0
1506,829,N,7.0
1507,819,N,7.0
1508,814,N,7.0
1509,809,N,7.0
1510,806,N,7.0
1511,806,N,7.0
1512,810,N,7.0
1513,812,N,7.0
1514,811,N,7.0
1515,806,N,7.0
1516,805,N,7.0
1517,804,N,7.0
1518,808,N,7.0
1519,810,N,7.0
1520,811,N,7.0
1521,811,N,7.0
1522,814,N,7.0
1523,809,N,7.0
1524,811,N,7.0
1525,816,N,7.0
1526,817,N,7.0
1527,816,N,7.0
1528,811,N,7.0
1529,809,N,7.0
1530,809,N,7.0
1531,814,N,7.0
1532,816,N,7.0
1533,817,N,7.0
1534,813,N,7.0
1535,809,N,7.0
1536,815,N,7.0
1537,816,N,7.0
1538,815,N,7.0
1539,816,N,7.0
1540,812,N,7.0
1541,810,N,7.0
1542,812,N,7.0
1543,815,N,7.0
1544,824,N,7.0
1545,824,N,7.0
1546,817,N,7.0
1547,817,N,7.0
1548,819,N,7.0
1549,821,N,7.0
1550,823,N,7.0
1551,822,N,7.0
1552,818,N,7.0
1553,816,N,7.0
1554,816,N,7.0
1555,820,N,7.0
1556,827,N,7.0
1557,829,N,7.0
1558,831,N,7.0
1559,830,N,7.0
1560,828,N,7.0
1561,828,N,7.0
1562,832,N,7.0
1563,830,N,7.0
1564,830,N,7.0
1565,831,N,7.0
1566,831,N,7.0
1567,831,N,7.0
1568,834,N,7.0
1569,837,N,7.0
1570,841,N,7.0
1571,837,N,7.0
1572,839,N,7.0
1573,840,N,7.0
1574,838,N,7.0
1575,839,N,7.0
1576,836,N,7.0
1577,834,N,7.0
1578,837,N,7.0
1579,840,N,7.0
1580,843,N,7.0
1581,847,N,7.0
1582,844,N,7.0
1583,843,N,7.0
1584,842,N,7.0
1585,842,N,7.0
1586,847,N,7.0
1587,843,N,7.0
1588,839,N,7.0
1589,838,N,7.0
1590,835,N,7.0
1591,836,N,7.0
1592,842,N,7.0
1593,846,N,7.0
1594,840,N,7.0
1595,840,N,7.0
1596,839,N,7.0
1597,840,N,7.0
1598,839,N,7.0
1599,838,N,7.0
1600,837,N,7.0
1601,834,N,7.0
1602,831,N,7.0
1603,829,N,7.0
1604,835,N,7.0
1605,839,N,7.0
1606,839,N,7.0
1607,835,N,7.0
1608,836,N,7.0
1609,836,N,7.0
1610,835,N,7.0
1611,836,N,7.0
1612,834,N,7.0
1613,829,N,7.0
1614,827,N,7.0
1615,824,N,7.0
1616,830,N,7.0
1617,832,N,7.0
1618,834,N,7.0
1619,836,N,7.0
1620,831,N,7.0
1621,830,N,7.0
1622,830,N,7.0
1623,828,N,7.0
1624,828,N,7.0
1625,821,N,7.0
1626,818,N,7.0
1627,817,N,7.0
1628,819,N,7.0
1629,824,N,7.0
1630,825,N,7.0
1631,826,N,7.0
1632,824,N,7.0
1633,817,N,7.0
1634,816,N,7.0
1635,817,N,7.0
1636,820,N,7.0
1637,816,N,7.0
1638,820,N,7.0
1639,816,N,7.0
1640,816,N,7.0
1641,817,N,7.0
1642,823,N,7.0
1643,826,N,7.0
1644,823,N,7.0
1645,819,N,7.0
1646,819,N,7.0
1647,821,N,7.0
1648,824,N,7.0
1649,824,N,7.0
1650,824,N,7.0
1651,822,N,7.0
1652,825,N,7.0
1653,830,N,7.0
1654,837,N,7.0
1655,839,N,7.0
1656,838,N,7.0
1657,836,N,7.0
1658,835,N,7.0
1659,836,N,7.0
1660,839,N,7.0
1661,840,N,7.0
1662,843,N,7.0
1663,843,N,7.0
1664,847,N,7.0
1665,855,N,7.0
1666,863,N,7.0
1667,869,N,7.0
1668,871,N,7.0
1669,871,N,7.0
1670,870,N,7.0
1671,869,N,7.0
1672,870,N,7.0
1673,872,N,7.0
1674,875,N,7.0
1675,872,N,7.0
1676,866,N,7.0
1677,869,N,7.0
1678,870,N,7.0
1679,872,N,7.0
1680,871,N,7.0
1681,865,N,7.0
1682,858,N,7.0
1683,855,N,7.0
1684,856,N,7.0
1685,859,N,7.0
1686,858,N,7.0
1687,856,N,7.0
1688,850,N,7.0
1689,845,N,7.0
1690,844,N,7.0
1691,843,N,7.0
1692,843,N,7.0
1693,839,N,7.0
