'sample #','MLII',Type,heart_beat
48290,863,N,151.0
48291,867,N,151.0
48292,869,N,151.0
48293,871,N,151.0
48294,874,N,151.0
48295,875,N,151.0
48296,874,N,151.0
48297,874,N,151.0
48298,874,N,151.0
48299,873,N,151.0
48300,871,N,151.0
48301,869,N,151.0
48302,868,N,151.0
48303,870,N,151.0
48304,871,N,151.0
48305,872,N,151.0
48306,873,N,151.0
48307,877,N,151.0
48308,876,N,151.0
48309,876,N,151.0
48310,875,N,151.0
48311,875,N,151.0
48312,875,N,151.0
48313,872,N,151.0
48314,874,N,151.0
48315,873,N,151.0
48316,877,N,151.0
48317,880,N,151.0
48318,882,N,151.0
48319,885,N,151.0
48320,885,N,151.0
48321,883,N,151.0
48322,883,N,151.0
48323,880,N,151.0
48324,883,N,151.0
48325,883,N,151.0
48326,884,N,151.0
48327,885,N,151.0
48328,887,N,151.0
48329,889,N,151.0
48330,889,N,151.0
48331,890,N,151.0
48332,891,N,151.0
48333,887,N,151.0
48334,885,N,151.0
48335,885,N,151.0
48336,885,N,151.0
48337,887,N,151.0
48338,886,N,151.0
48339,888,N,151.0
48340,890,N,151.0
48341,889,N,151.0
48342,887,N,151.0
48343,888,N,151.0
48344,885,N,151.0
48345,881,N,151.0
48346,881,N,151.0
48347,878,N,151.0
48348,877,N,151.0
48349,876,N,151.0
48350,874,N,151.0
48351,875,N,151.0
48352,877,N,151.0
48353,878,N,151.0
48354,880,N,151.0
48355,881,N,151.0
48356,884,N,151.0
48357,881,N,151.0
48358,879,N,151.0
48359,881,N,151.0
48360,879,N,151.0
48361,878,N,151.0
48362,879,N,151.0
48363,880,N,151.0
48364,885,N,151.0
48365,888,N,151.0
48366,894,N,151.0
48367,907,N,151.0
48368,921,N,151.0
48369,941,N,151.0
48370,964,N,151.0
48371,990,N,151.0
48372,1017,N,151.0
48373,1044,N,151.0
48374,1065,N,151.0
48375,1081,N,151.0
48376,1092,N,151.0
48377,1099,N,151.0
48378,1104,N,151.0
48379,1111,N,152.0
48380,1110,N,152.0
48381,1105,N,152.0
48382,1092,N,152.0
48383,1078,N,152.0
48384,1064,N,152.0
48385,1050,N,152.0
48386,1034,N,152.0
48387,1017,N,152.0
48388,998,N,152.0
48389,980,N,152.0
48390,964,N,152.0
48391,947,N,152.0
48392,928,N,152.0
48393,913,N,152.0
48394,898,N,152.0
48395,890,N,152.0
48396,883,N,152.0
48397,882,N,152.0
48398,882,N,152.0
48399,885,N,152.0
48400,885,N,152.0
48401,889,N,152.0
48402,893,N,152.0
48403,894,N,152.0
48404,896,N,152.0
48405,893,N,152.0
48406,892,N,152.0
48407,890,N,152.0
48408,888,N,152.0
48409,888,N,152.0
48410,889,N,152.0
48411,888,N,152.0
48412,890,N,152.0
48413,891,N,152.0
48414,893,N,152.0
48415,895,N,152.0
48416,894,N,152.0
48417,892,N,152.0
48418,891,N,152.0
48419,891,N,152.0
48420,890,N,152.0
48421,891,N,152.0
48422,891,N,152.0
48423,891,N,152.0
48424,891,N,152.0
48425,893,N,152.0
48426,892,N,152.0
48427,892,N,152.0
48428,892,N,152.0
48429,894,N,152.0
48430,896,N,152.0
48431,895,N,152.0
48432,895,N,152.0
48433,895,N,152.0
48434,893,N,152.0
48435,894,N,152.0
48436,894,N,152.0
48437,894,N,152.0
48438,896,N,152.0
48439,896,N,152.0
48440,901,N,152.0
48441,901,N,152.0
48442,901,N,152.0
48443,898,N,152.0
48444,896,N,152.0
48445,894,N,152.0
48446,893,N,152.0
48447,894,N,152.0
48448,897,N,152.0
48449,898,N,152.0
48450,897,N,152.0
48451,900,N,152.0
48452,899,N,152.0
48453,900,N,152.0
48454,899,N,152.0
48455,898,N,152.0
48456,899,N,152.0
48457,897,N,152.0
48458,896,N,152.0
48459,896,N,152.0
48460,897,N,152.0
48461,901,N,152.0
48462,899,N,152.0
48463,902,N,152.0
48464,903,N,152.0
48465,902,N,152.0
48466,900,N,152.0
48467,898,N,152.0
48468,895,N,152.0
48469,897,N,152.0
48470,896,N,152.0
48471,896,N,152.0
48472,896,N,152.0
48473,898,N,152.0
48474,897,N,152.0
48475,901,N,152.0
48476,901,N,152.0
48477,900,N,152.0
48478,897,N,152.0
48479,896,N,152.0
48480,894,N,152.0
48481,891,N,152.0
48482,888,N,152.0
48483,887,N,152.0
48484,887,N,152.0
48485,888,N,152.0
48486,887,N,152.0
48487,887,N,152.0
48488,885,N,152.0
48489,883,N,152.0
48490,878,N,152.0
48491,872,N,152.0
48492,869,N,152.0
48493,866,N,152.0
48494,865,N,152.0
48495,861,N,152.0
48496,862,N,152.0
48497,864,N,152.0
48498,866,N,152.0
48499,868,N,152.0
48500,865,N,152.0
48501,863,N,152.0
48502,862,N,152.0
48503,858,N,152.0
48504,858,N,152.0
48505,857,N,152.0
48506,853,N,152.0
48507,854,N,152.0
48508,856,N,152.0
48509,857,N,152.0
48510,856,N,152.0
48511,854,N,152.0
48512,853,N,152.0
48513,854,N,152.0
48514,855,N,152.0
48515,855,N,152.0
48516,855,N,152.0
48517,851,N,152.0
48518,852,N,152.0
48519,852,N,152.0
48520,850,N,152.0
48521,853,N,152.0
48522,853,N,152.0
48523,857,N,152.0
48524,854,N,152.0
48525,854,N,152.0
48526,855,N,152.0
48527,850,N,152.0
48528,849,N,152.0
48529,847,N,152.0
48530,845,N,152.0
48531,848,N,152.0
48532,851,N,152.0
48533,851,N,152.0
48534,852,N,152.0
48535,855,N,152.0
48536,852,N,152.0
48537,850,N,152.0
48538,848,N,152.0
48539,848,N,152.0
48540,847,N,152.0
48541,844,N,152.0
48542,845,N,152.0
48543,847,N,152.0
48544,845,N,152.0
48545,845,N,152.0
48546,849,N,152.0
48547,848,N,152.0
48548,847,N,152.0
48549,845,N,152.0
48550,844,N,152.0
48551,843,N,152.0
48552,843,N,152.0
48553,842,N,152.0
48554,839,N,152.0
48555,838,N,152.0
48556,843,N,152.0
48557,842,N,152.0
48558,845,N,152.0
48559,844,N,152.0
48560,842,N,152.0
48561,841,N,152.0
48562,844,N,152.0
48563,842,N,152.0
48564,840,N,152.0
48565,834,N,152.0
48566,833,N,152.0
48567,836,N,152.0
48568,837,N,152.0
48569,839,N,152.0
48570,837,N,152.0
48571,841,N,152.0
48572,840,N,152.0
48573,841,N,152.0
48574,838,N,152.0
48575,837,N,152.0
48576,836,N,152.0
48577,835,N,152.0
48578,837,N,152.0
48579,836,N,152.0
48580,837,N,152.0
48581,837,N,152.0
48582,839,N,152.0
48583,842,N,152.0
48584,841,N,152.0
48585,837,N,152.0
48586,839,N,152.0
48587,841,N,152.0
48588,839,N,152.0
48589,839,N,152.0
48590,839,N,152.0
48591,838,N,152.0
48592,842,N,152.0
48593,840,N,152.0
48594,840,N,152.0
48595,842,N,152.0
48596,843,N,152.0
48597,842,N,152.0
48598,840,N,152.0
48599,840,N,152.0
48600,840,N,152.0
48601,838,N,152.0
48602,839,N,152.0
48603,839,N,152.0
48604,841,N,152.0
48605,842,N,152.0
48606,843,N,152.0
48607,845,N,152.0
48608,845,N,152.0
48609,842,N,152.0
48610,841,N,152.0
48611,838,N,152.0
48612,837,N,152.0
48613,837,N,152.0
48614,836,N,152.0
48615,838,N,152.0
48616,839,N,152.0
48617,842,N,152.0
48618,842,N,152.0
48619,846,N,152.0
48620,846,N,152.0
48621,843,N,152.0
48622,842,N,152.0
48623,843,N,152.0
48624,841,N,152.0
48625,840,N,152.0
48626,837,N,152.0
48627,836,N,152.0
48628,839,N,152.0
48629,842,N,152.0
48630,843,N,152.0
48631,845,N,152.0
48632,846,N,152.0
48633,845,N,152.0
48634,844,N,152.0
48635,845,N,152.0
48636,845,N,152.0
48637,844,N,152.0
48638,843,N,152.0
48639,843,N,152.0
48640,845,N,152.0
48641,846,N,152.0
48642,847,N,152.0
48643,846,N,152.0
48644,848,N,152.0
48645,845,N,152.0
48646,841,N,152.0
48647,843,N,152.0
48648,840,N,152.0
48649,840,N,152.0
48650,841,N,152.0
48651,841,N,152.0
48652,843,N,152.0
48653,844,N,152.0
48654,845,N,152.0
48655,847,N,152.0
48656,850,N,152.0
48657,848,N,152.0
48658,846,N,152.0
48659,847,N,152.0
48660,847,N,152.0
48661,845,N,152.0
48662,845,N,152.0
48663,844,N,152.0
48664,844,N,152.0
48665,845,N,152.0
48666,844,N,152.0
48667,848,N,152.0
48668,854,N,152.0
48669,855,N,152.0
48670,855,N,152.0
48671,855,N,152.0
48672,856,N,152.0
48673,855,N,152.0
48674,854,N,152.0
48675,854,N,152.0
48676,854,N,152.0
48677,857,N,152.0
48678,859,N,152.0
48679,863,N,152.0
48680,863,N,152.0
48681,862,N,152.0
48682,862,N,152.0
48683,859,N,152.0
48684,858,N,152.0
48685,856,N,152.0
48686,853,N,152.0
48687,853,N,152.0
48688,857,N,152.0
48689,857,N,152.0
48690,859,N,152.0
48691,864,N,152.0
48692,862,N,152.0
48693,861,N,152.0
48694,861,N,152.0
48695,858,N,152.0
48696,856,N,152.0
48697,857,N,152.0
48698,853,N,152.0
48699,849,N,152.0
48700,852,N,152.0
48701,847,N,152.0
48702,847,N,152.0
48703,849,N,152.0
48704,850,N,152.0
48705,852,N,152.0
48706,852,N,152.0
48707,851,N,152.0
48708,849,N,152.0
48709,850,N,152.0
48710,847,N,152.0
48711,847,N,152.0
48712,848,N,152.0
48713,851,N,152.0
48714,853,N,152.0
48715,857,N,152.0
48716,857,N,152.0
48717,858,N,152.0
48718,858,N,152.0
48719,860,N,152.0
48720,864,N,152.0
48721,870,N,152.0
48722,883,N,152.0
48723,900,N,152.0
48724,922,N,152.0
48725,951,N,152.0
48726,977,N,152.0
48727,1003,N,152.0
48728,1027,N,152.0
48729,1044,N,152.0
48730,1055,N,152.0
48731,1065,N,152.0
48732,1067,N,152.0
48733,1072,N,152.0
48734,1073,N,153.0
48735,1073,N,153.0
48736,1068,N,153.0
48737,1059,N,153.0
48738,1049,N,153.0
48739,1039,N,153.0
48740,1028,N,153.0
48741,1015,N,153.0
48742,998,N,153.0
48743,980,N,153.0
48744,964,N,153.0
48745,946,N,153.0
48746,927,N,153.0
48747,909,N,153.0
48748,895,N,153.0
48749,882,N,153.0
48750,873,N,153.0
48751,868,N,153.0
48752,863,N,153.0
48753,863,N,153.0
48754,861,N,153.0
48755,863,N,153.0
48756,860,N,153.0
48757,859,N,153.0
48758,859,N,153.0
48759,859,N,153.0
48760,860,N,153.0
48761,861,N,153.0
48762,863,N,153.0
48763,864,N,153.0
48764,863,N,153.0
48765,863,N,153.0
48766,863,N,153.0
48767,865,N,153.0
48768,862,N,153.0
48769,861,N,153.0
48770,863,N,153.0
48771,861,N,153.0
48772,865,N,153.0
48773,866,N,153.0
48774,867,N,153.0
48775,867,N,153.0
48776,869,N,153.0
48777,871,N,153.0
48778,871,N,153.0
48779,869,N,153.0
48780,868,N,153.0
48781,867,N,153.0
48782,867,N,153.0
48783,868,N,153.0
48784,867,N,153.0
48785,869,N,153.0
48786,869,N,153.0
48787,875,N,153.0
48788,876,N,153.0
48789,876,N,153.0
48790,875,N,153.0
48791,873,N,153.0
48792,870,N,153.0
48793,872,N,153.0
48794,873,N,153.0
48795,873,N,153.0
48796,874,N,153.0
48797,875,N,153.0
48798,876,N,153.0
48799,880,N,153.0
48800,880,N,153.0
48801,879,N,153.0
48802,876,N,153.0
48803,876,N,153.0
48804,877,N,153.0
48805,876,N,153.0
48806,877,N,153.0
48807,874,N,153.0
48808,877,N,153.0
48809,879,N,153.0
48810,882,N,153.0
48811,885,N,153.0
48812,887,N,153.0
48813,887,N,153.0
48814,883,N,153.0
48815,881,N,153.0
48816,880,N,153.0
48817,881,N,153.0
48818,882,N,153.0
48819,882,N,153.0
48820,884,N,153.0
48821,886,N,153.0
48822,888,N,153.0
48823,890,N,153.0
48824,890,N,153.0
48825,891,N,153.0
48826,888,N,153.0
48827,888,N,153.0
48828,887,N,153.0
48829,887,N,153.0
48830,887,N,153.0
48831,885,N,153.0
48832,886,N,153.0
48833,886,N,153.0
48834,885,N,153.0
48835,887,N,153.0
48836,888,N,153.0
48837,886,N,153.0
48838,885,N,153.0
48839,884,N,153.0
48840,880,N,153.0
48841,880,N,153.0
48842,876,N,153.0
48843,872,N,153.0
48844,873,N,153.0
48845,874,N,153.0
48846,873,N,153.0
48847,874,N,153.0
48848,871,N,153.0
48849,868,N,153.0
48850,866,N,153.0
48851,865,N,153.0
48852,863,N,153.0
48853,860,N,153.0
48854,859,N,153.0
48855,857,N,153.0
48856,857,N,153.0
48857,854,N,153.0
48858,855,N,153.0
48859,857,N,153.0
48860,856,N,153.0
48861,853,N,153.0
48862,851,N,153.0
48863,850,N,153.0
48864,849,N,153.0
48865,848,N,153.0
48866,845,N,153.0
48867,844,N,153.0
48868,845,N,153.0
48869,846,N,153.0
48870,847,N,153.0
48871,851,N,153.0
48872,852,N,153.0
48873,855,N,153.0
48874,854,N,153.0
48875,855,N,153.0
48876,849,N,153.0
48877,848,N,153.0
48878,849,N,153.0
48879,850,N,153.0
48880,851,N,153.0
48881,852,N,153.0
48882,854,N,153.0
48883,856,N,153.0
48884,855,N,153.0
48885,855,N,153.0
48886,854,N,153.0
48887,853,N,153.0
48888,852,N,153.0
48889,851,N,153.0
48890,849,N,153.0
48891,850,N,153.0
48892,849,N,153.0
48893,848,N,153.0
48894,850,N,153.0
48895,851,N,153.0
48896,852,N,153.0
48897,852,N,153.0
48898,852,N,153.0
48899,848,N,153.0
48900,848,N,153.0
48901,846,N,153.0
48902,845,N,153.0
48903,844,N,153.0
48904,846,N,153.0
48905,845,N,153.0
48906,847,N,153.0
48907,849,N,153.0
48908,847,N,153.0
48909,847,N,153.0
48910,845,N,153.0
48911,845,N,153.0
48912,844,N,153.0
48913,841,N,153.0
48914,841,N,153.0
48915,840,N,153.0
48916,840,N,153.0
48917,842,N,153.0
48918,844,N,153.0
48919,845,N,153.0
48920,849,N,153.0
48921,848,N,153.0
48922,848,N,153.0
48923,848,N,153.0
48924,848,N,153.0
48925,844,N,153.0
48926,841,N,153.0
48927,843,N,153.0
48928,844,N,153.0
48929,846,N,153.0
48930,846,N,153.0
48931,849,N,153.0
48932,849,N,153.0
48933,850,N,153.0
48934,850,N,153.0
48935,845,N,153.0
48936,846,N,153.0
48937,848,N,153.0
48938,845,N,153.0
48939,846,N,153.0
48940,847,N,153.0
48941,848,N,153.0
48942,848,N,153.0
48943,848,N,153.0
48944,850,N,153.0
48945,850,N,153.0
48946,851,N,153.0
48947,850,N,153.0
48948,851,N,153.0
48949,850,N,153.0
48950,849,N,153.0
48951,848,N,153.0
48952,851,N,153.0
48953,850,N,153.0
48954,854,N,153.0
48955,854,N,153.0
48956,854,N,153.0
48957,854,N,153.0
48958,854,N,153.0
48959,850,N,153.0
48960,849,N,153.0
48961,852,N,153.0
48962,849,N,153.0
48963,851,N,153.0
48964,853,N,153.0
48965,853,N,153.0
48966,855,N,153.0
48967,857,N,153.0
48968,858,N,153.0
48969,857,N,153.0
48970,855,N,153.0
48971,856,N,153.0
48972,854,N,153.0
48973,850,N,153.0
48974,851,N,153.0
48975,851,N,153.0
48976,855,N,153.0
48977,856,N,153.0
48978,856,N,153.0
48979,858,N,153.0
48980,860,N,153.0
48981,859,N,153.0
48982,858,N,153.0
48983,857,N,153.0
48984,852,N,153.0
48985,852,N,153.0
48986,853,N,153.0
48987,854,N,153.0
48988,857,N,153.0
48989,860,N,153.0
48990,861,N,153.0
48991,862,N,153.0
48992,860,N,153.0
48993,859,N,153.0
48994,860,N,153.0
48995,859,N,153.0
48996,860,N,153.0
48997,859,N,153.0
48998,856,N,153.0
48999,855,N,153.0
49000,855,N,153.0
49001,858,N,153.0
49002,857,N,153.0
49003,860,N,153.0
49004,860,N,153.0
49005,864,N,153.0
49006,862,N,153.0
49007,862,N,153.0
49008,860,N,153.0
49009,856,N,153.0
49010,857,N,153.0
49011,854,N,153.0
49012,858,N,153.0
49013,860,N,153.0
49014,862,N,153.0
49015,863,N,153.0
49016,859,N,153.0
49017,861,N,153.0
49018,859,N,153.0
49019,858,N,153.0
49020,859,N,153.0
49021,857,N,153.0
49022,856,N,153.0
49023,861,N,153.0
49024,862,N,153.0
49025,861,N,153.0
49026,863,N,153.0
49027,868,N,153.0
49028,871,N,153.0
49029,875,N,153.0
49030,877,N,153.0
49031,876,N,153.0
49032,873,N,153.0
49033,870,N,153.0
49034,869,N,153.0
49035,868,N,153.0
49036,870,N,153.0
49037,874,N,153.0
49038,877,N,153.0
49039,879,N,153.0
49040,880,N,153.0
49041,878,N,153.0
49042,879,N,153.0
49043,876,N,153.0
49044,875,N,153.0
49045,874,N,153.0
49046,872,N,153.0
49047,874,N,153.0
49048,876,N,153.0
49049,882,N,153.0
49050,884,N,153.0
49051,884,N,153.0
49052,884,N,153.0
49053,885,N,153.0
49054,885,N,153.0
49055,885,N,153.0
49056,879,N,153.0
49057,877,N,153.0
49058,877,N,153.0
49059,873,N,153.0
49060,875,N,153.0
49061,875,N,153.0
49062,875,N,153.0
49063,877,N,153.0
49064,878,N,153.0
49065,878,N,153.0
49066,879,N,153.0
49067,878,N,153.0
49068,877,N,153.0
49069,878,N,153.0
49070,876,N,153.0
49071,876,N,153.0
49072,878,N,153.0
49073,878,N,153.0
49074,880,N,153.0
49075,882,N,153.0
49076,886,N,153.0
49077,887,N,153.0
49078,890,N,153.0
49079,892,N,153.0
49080,896,N,153.0
49081,904,N,153.0
49082,921,N,153.0
49083,944,N,153.0
49084,975,N,153.0
49085,1008,N,153.0
49086,1037,N,153.0
49087,1064,N,153.0
49088,1084,N,153.0
49089,1095,N,153.0
49090,1102,N,153.0
49091,1106,N,153.0
49092,1106,N,153.0
49093,1106,N,154.0
49094,1103,N,154.0
49095,1099,N,154.0
49096,1088,N,154.0
49097,1076,N,154.0
49098,1066,N,154.0
49099,1053,N,154.0
49100,1035,N,154.0
49101,1012,N,154.0
49102,990,N,154.0
49103,965,N,154.0
49104,943,N,154.0
49105,924,N,154.0
49106,907,N,154.0
49107,901,N,154.0
49108,893,N,154.0
49109,893,N,154.0
49110,895,N,154.0
49111,897,N,154.0
49112,895,N,154.0
49113,895,N,154.0
49114,896,N,154.0
49115,896,N,154.0
49116,892,N,154.0
49117,891,N,154.0
49118,891,N,154.0
49119,893,N,154.0
49120,892,N,154.0
49121,892,N,154.0
49122,897,N,154.0
49123,900,N,154.0
49124,900,N,154.0
49125,900,N,154.0
49126,898,N,154.0
49127,898,N,154.0
49128,896,N,154.0
49129,892,N,154.0
49130,895,N,154.0
49131,895,N,154.0
49132,897,N,154.0
49133,897,N,154.0
49134,901,N,154.0
49135,904,N,154.0
49136,905,N,154.0
49137,903,N,154.0
49138,904,N,154.0
49139,904,N,154.0
49140,902,N,154.0
49141,900,N,154.0
49142,899,N,154.0
49143,899,N,154.0
49144,899,N,154.0
49145,902,N,154.0
49146,903,N,154.0
49147,907,N,154.0
49148,910,N,154.0
49149,912,N,154.0
49150,912,N,154.0
49151,913,N,154.0
49152,912,N,154.0
49153,909,N,154.0
49154,907,N,154.0
49155,910,N,154.0
49156,910,N,154.0
49157,912,N,154.0
49158,912,N,154.0
49159,913,N,154.0
49160,915,N,154.0
49161,914,N,154.0
49162,918,N,154.0
49163,917,N,154.0
49164,916,N,154.0
49165,917,N,154.0
49166,915,N,154.0
49167,915,N,154.0
49168,915,N,154.0
49169,916,N,154.0
49170,916,N,154.0
49171,918,N,154.0
49172,921,N,154.0
49173,920,N,154.0
49174,923,N,154.0
49175,923,N,154.0
49176,922,N,154.0
49177,921,N,154.0
49178,920,N,154.0
49179,920,N,154.0
49180,920,N,154.0
49181,922,N,154.0
49182,922,N,154.0
49183,924,N,154.0
49184,926,N,154.0
49185,927,N,154.0
49186,929,N,154.0
49187,926,N,154.0
49188,927,N,154.0
49189,924,N,154.0
49190,921,N,154.0
49191,919,N,154.0
49192,918,N,154.0
49193,920,N,154.0
49194,923,N,154.0
49195,925,N,154.0
49196,927,N,154.0
49197,925,N,154.0
49198,921,N,154.0
49199,917,N,154.0
49200,915,N,154.0
49201,914,N,154.0
49202,913,N,154.0
49203,914,N,154.0
49204,913,N,154.0
49205,913,N,154.0
49206,914,N,154.0
49207,914,N,154.0
49208,912,N,154.0
49209,912,N,154.0
49210,907,N,154.0
49211,903,N,154.0
49212,902,N,154.0
49213,900,N,154.0
49214,897,N,154.0
49215,896,N,154.0
49216,893,N,154.0
49217,895,N,154.0
49218,892,N,154.0
49219,892,N,154.0
49220,893,N,154.0
49221,894,N,154.0
49222,893,N,154.0
49223,892,N,154.0
49224,891,N,154.0
49225,887,N,154.0
49226,885,N,154.0
49227,886,N,154.0
49228,886,N,154.0
49229,889,N,154.0
49230,891,N,154.0
49231,892,N,154.0
49232,896,N,154.0
49233,894,N,154.0
49234,896,N,154.0
49235,894,N,154.0
49236,892,N,154.0
49237,890,N,154.0
49238,888,N,154.0
49239,890,N,154.0
49240,888,N,154.0
49241,890,N,154.0
49242,891,N,154.0
49243,892,N,154.0
49244,893,N,154.0
49245,893,N,154.0
49246,891,N,154.0
49247,891,N,154.0
49248,888,N,154.0
49249,886,N,154.0
49250,886,N,154.0
49251,887,N,154.0
49252,888,N,154.0
49253,892,N,154.0
49254,892,N,154.0
49255,891,N,154.0
49256,892,N,154.0
49257,891,N,154.0
49258,889,N,154.0
49259,889,N,154.0
49260,889,N,154.0
49261,886,N,154.0
49262,885,N,154.0
49263,884,N,154.0
49264,883,N,154.0
49265,879,N,154.0
49266,881,N,154.0
49267,883,N,154.0
49268,883,N,154.0
49269,884,N,154.0
49270,883,N,154.0
49271,880,N,154.0
49272,879,N,154.0
49273,879,N,154.0
49274,878,N,154.0
49275,880,N,154.0
49276,882,N,154.0
49277,880,N,154.0
49278,881,N,154.0
49279,883,N,154.0
49280,883,N,154.0
49281,883,N,154.0
49282,882,N,154.0
49283,881,N,154.0
49284,880,N,154.0
49285,881,N,154.0
49286,879,N,154.0
49287,877,N,154.0
49288,880,N,154.0
49289,880,N,154.0
49290,884,N,154.0
49291,885,N,154.0
49292,885,N,154.0
49293,885,N,154.0
49294,884,N,154.0
49295,882,N,154.0
49296,883,N,154.0
49297,880,N,154.0
49298,881,N,154.0
49299,881,N,154.0
49300,883,N,154.0
49301,886,N,154.0
49302,886,N,154.0
49303,887,N,154.0
49304,888,N,154.0
49305,885,N,154.0
49306,887,N,154.0
49307,887,N,154.0
49308,885,N,154.0
49309,885,N,154.0
49310,884,N,154.0
49311,886,N,154.0
49312,885,N,154.0
49313,885,N,154.0
49314,886,N,154.0
49315,888,N,154.0
49316,889,N,154.0
49317,889,N,154.0
49318,889,N,154.0
49319,888,N,154.0
49320,889,N,154.0
49321,888,N,154.0
49322,887,N,154.0
49323,887,N,154.0
49324,887,N,154.0
49325,888,N,154.0
49326,888,N,154.0
49327,890,N,154.0
49328,891,N,154.0
49329,890,N,154.0
49330,892,N,154.0
49331,891,N,154.0
49332,889,N,154.0
49333,888,N,154.0
49334,886,N,154.0
49335,886,N,154.0
49336,888,N,154.0
49337,891,N,154.0
49338,892,N,154.0
49339,891,N,154.0
49340,893,N,154.0
49341,891,N,154.0
49342,890,N,154.0
49343,889,N,154.0
49344,889,N,154.0
49345,883,N,154.0
49346,882,N,154.0
49347,885,N,154.0
49348,885,N,154.0
49349,885,N,154.0
49350,887,N,154.0
49351,891,N,154.0
49352,892,N,154.0
49353,891,N,154.0
49354,890,N,154.0
49355,885,N,154.0
49356,886,N,154.0
49357,886,N,154.0
49358,884,N,154.0
49359,886,N,154.0
49360,886,N,154.0
49361,888,N,154.0
49362,889,N,154.0
49363,888,N,154.0
49364,889,N,154.0
49365,890,N,154.0
49366,891,N,154.0
49367,890,N,154.0
49368,890,N,154.0
49369,885,N,154.0
49370,883,N,154.0
49371,884,N,154.0
49372,885,N,154.0
49373,886,N,154.0
49374,888,N,154.0
49375,889,N,154.0
49376,889,N,154.0
49377,890,N,154.0
49378,887,N,154.0
49379,888,N,154.0
49380,889,N,154.0
49381,887,N,154.0
49382,886,N,154.0
49383,887,N,154.0
49384,888,N,154.0
49385,888,N,154.0
49386,887,N,154.0
49387,892,N,154.0
49388,895,N,154.0
49389,895,N,154.0
49390,899,N,154.0
49391,900,N,154.0
49392,900,N,154.0
49393,898,N,154.0
49394,898,N,154.0
49395,897,N,154.0
49396,897,N,154.0
49397,897,N,154.0
49398,899,N,154.0
49399,901,N,154.0
49400,903,N,154.0
49401,902,N,154.0
49402,902,N,154.0
49403,900,N,154.0
49404,898,N,154.0
49405,898,N,154.0
49406,895,N,154.0
49407,896,N,154.0
49408,897,N,154.0
49409,900,N,154.0
49410,899,N,154.0
49411,904,N,154.0
49412,902,N,154.0
49413,903,N,154.0
49414,901,N,154.0
49415,898,N,154.0
49416,894,N,154.0
49417,892,N,154.0
49418,890,N,154.0
49419,890,N,154.0
49420,888,N,154.0
49421,887,N,154.0
49422,888,N,154.0
49423,889,N,154.0
49424,889,N,154.0
49425,889,N,154.0
49426,887,N,154.0
49427,883,N,154.0
49428,882,N,154.0
49429,881,N,154.0
49430,880,N,154.0
49431,883,N,154.0
49432,886,N,154.0
49433,888,N,154.0
49434,889,N,154.0
49435,894,N,154.0
49436,894,N,154.0
49437,893,N,154.0
49438,894,N,154.0
49439,895,N,154.0
49440,897,N,154.0
49441,905,N,154.0
49442,918,N,154.0
49443,937,N,154.0
49444,961,N,154.0
49445,990,N,154.0
49446,1020,N,154.0
49447,1047,N,154.0
49448,1068,N,154.0
49449,1079,N,154.0
49450,1093,N,154.0
49451,1103,N,154.0
49452,1109,N,155.0
49453,1104,N,155.0
49454,1096,N,155.0
49455,1082,N,155.0
49456,1066,N,155.0
49457,1048,N,155.0
49458,1032,N,155.0
49459,1013,N,155.0
49460,993,N,155.0
49461,972,N,155.0
49462,954,N,155.0
49463,934,N,155.0
49464,920,N,155.0
49465,910,N,155.0
49466,898,N,155.0
49467,891,N,155.0
49468,889,N,155.0
49469,890,N,155.0
49470,891,N,155.0
49471,890,N,155.0
49472,893,N,155.0
49473,894,N,155.0
49474,894,N,155.0
49475,896,N,155.0
49476,894,N,155.0
49477,892,N,155.0
49478,891,N,155.0
49479,893,N,155.0
49480,892,N,155.0
49481,895,N,155.0
49482,896,N,155.0
49483,898,N,155.0
49484,899,N,155.0
49485,900,N,155.0
49486,898,N,155.0
49487,895,N,155.0
49488,894,N,155.0
49489,893,N,155.0
49490,893,N,155.0
49491,894,N,155.0
49492,895,N,155.0
49493,896,N,155.0
49494,899,N,155.0
49495,899,N,155.0
49496,901,N,155.0
49497,901,N,155.0
49498,901,N,155.0
49499,900,N,155.0
49500,898,N,155.0
49501,899,N,155.0
49502,899,N,155.0
49503,897,N,155.0
49504,898,N,155.0
49505,899,N,155.0
49506,900,N,155.0
49507,900,N,155.0
49508,903,N,155.0
49509,902,N,155.0
49510,904,N,155.0
49511,900,N,155.0
49512,902,N,155.0
49513,902,N,155.0
49514,898,N,155.0
49515,899,N,155.0
49516,899,N,155.0
49517,901,N,155.0
49518,902,N,155.0
49519,905,N,155.0
49520,906,N,155.0
49521,908,N,155.0
49522,907,N,155.0
49523,906,N,155.0
49524,904,N,155.0
49525,904,N,155.0
49526,903,N,155.0
49527,906,N,155.0
49528,905,N,155.0
49529,907,N,155.0
49530,911,N,155.0
49531,911,N,155.0
49532,911,N,155.0
49533,912,N,155.0
49534,907,N,155.0
49535,907,N,155.0
49536,911,N,155.0
49537,910,N,155.0
49538,906,N,155.0
49539,908,N,155.0
49540,908,N,155.0
49541,909,N,155.0
49542,909,N,155.0
49543,910,N,155.0
49544,910,N,155.0
49545,913,N,155.0
49546,913,N,155.0
49547,914,N,155.0
49548,911,N,155.0
49549,909,N,155.0
49550,907,N,155.0
49551,905,N,155.0
49552,905,N,155.0
49553,906,N,155.0
49554,906,N,155.0
